2MASX,Jtot,Jlogr,n,Htot,Hlogr,Ktot,Klogr,6dFGS,No,p,RAJ2000,DEJ2000,cz,JlogRe,HlogRe,KlogRe,JlogIe,HlogIe,KlogIe,logVd,Mt,Group,Nr,Ng,cz.gr,d5,sD5,Js,Hs,Ks,d_mpc,M_K,M_pred,residual,mu_fj,d_fj_mpc
J15084181-3259205,13.535,0.395,4.85,12.813,0.367,12.417,0.409,g1508418-325921,1,,15.14495,-32.98903,14963,0.229,0.201,0.243,3.249,3.427,3.404,2.203,2.0,,,,,5.3646,0.0553,1,1,1,212.21103389590127,-24.21683980629793,-24.168098642247354,-0.04874116405057549,36.58509864224735,207.50077755170466
J15084883-3654287,13.455,0.312,4.69,12.683,0.365,12.465,0.285,g1508489-365429,1,p,15.1469,-36.90797,10101,-0.016,0.037,-0.043,3.384,3.435,3.614,2.136,1.5,,,,,7.5402,0.0308,1,1,1,143.25627570557367,-23.315568282153542,-23.948262634981532,0.6326943528279898,36.413262634981535,191.71342543105976
J15085209-3828457,10.444,0.955,3.03,9.706,0.933,9.449,0.904,g1508521-382846,1,p,15.1478,-38.47931,4792,0.313,0.291,0.262,3.266,3.457,3.575,2.339,0.0,,,,,2.4825,0.2532,1,1,1,67.961991206921,-24.712330473521064,-24.614332925652604,-0.09799754786845938,34.0633329256526,64.96307668476724
J15085998-1159483,12.061,0.631,5.95,11.397,0.593,10.998,0.637,g1508600-115948,1,p,15.14999,-11.99678,7449,0.176,0.138,0.182,3.291,3.481,3.496,2.253,2.0,,,,,3.0235,0.2123,1,1,1,105.64458941994043,-24.121236297985924,-24.33215536408752,0.21091906610159583,35.33015536408752,116.42093230539491
J15090103-0009575,11.921,0.719,2.93,11.149,0.71,10.871,0.7,g1509011-000958,1,p,15.15029,-0.16597,10561,0.41,0.401,0.391,3.179,3.357,3.419,2.33,1.5,,,,,5.5291,0.0491,1,1,1,149.7801730251028,-25.00627163972497,-24.584802715721377,-0.4214689240035945,35.455802715721376,123.35607522665238
J15090466-0717169,13.109,0.565,3.07,12.395,0.57,12.014,0.583,g1509047-071717,1,p,15.1513,-7.288,13833,0.367,0.372,0.385,3.039,3.161,3.202,2.23,2.0,,,,,8.1333,0.0283,1,1,1,196.18493830662317,-24.44932831131014,-24.256689272041044,-0.1926390392690962,36.27068927204104,179.53034043070727
J15090958-3956236,12.601,0.585,6.0,11.657,0.734,11.266,0.799,g1509096-395624,1,p,15.15267,-39.94,11745,0.32,0.469,0.534,3.192,3.118,3.068,2.212,0.0,,,,,3.0946,0.1749,1,1,1,166.57211743015174,-24.84201153218291,-24.197628852178585,-0.6443826800043233,35.46362885217859,123.80146115555587
J15092957-3748117,12.393,0.739,6.0,11.694,0.691,11.456,0.625,g1509296-374812,1,p,15.15821,-37.80331,11808,0.476,0.428,0.362,2.967,3.189,3.34,2.26,0.0,,,,,2.8742,0.1966,1,1,1,167.4656077152177,-24.663628149009618,-24.355123305145142,-0.3085048438644762,35.811123305145145,145.2862990904107
J15093859-0256372,13.528,0.266,4.43,12.75,0.311,12.326,0.293,g1509386-025637,1,,15.16072,-2.94369,13650,0.063,0.108,0.09,3.495,3.553,3.668,2.048,2.0,,,,,10.6866,0.0148,0,0,0,193.58956176428873,-24.10840968349866,-23.65952280454284,-0.4488868789558218,35.98552280454284,157.4361862815608
J15100233-1051019,11.296,0.759,4.53,10.611,0.737,10.352,0.726,g1510023-105102,1,p,15.16732,-10.85058,7567,0.31,0.288,0.277,3.342,3.508,3.576,2.304,1.0,,,,,4.7958,0.0844,1,1,1,107.31811090625442,-24.80136509645262,-24.49949322036449,-0.30187187608813204,34.85149322036449,93.38962769842607
J15100613-0006015,13.381,0.392,6.0,12.7,0.375,12.554,0.291,g1510061-000602,1,,15.16837,-0.10042,16525,0.267,0.25,0.166,3.287,3.44,3.57,2.385,0.0,,,,,3.4038,0.1446,0,0,0,234.3639200113459,-24.295453767403178,-24.76526510974556,0.469811342342382,37.31926510974556,290.97322122879785
J15101819-4532343,13.605,0.504,2.74,12.808,0.536,12.86,0.306,g1510182-453234,1,,15.17172,-45.54284,16322,0.374,0.406,0.176,3.019,3.104,3.438,2.342,0.5,,,,,,,0,0,0,231.48489575946672,-23.962613294214353,-24.624176328963017,0.6615630347486636,37.48417632896302,313.9317679195097
J15101913-4329153,12.723,0.79,2.47,11.859,0.842,11.872,0.684,g1510191-432915,1,p,15.17198,-43.48758,9940,0.456,0.508,0.35,2.738,2.822,3.061,2.031,1.0,,,,,15.0945,0.0098,0,0,0,140.97291164373846,-23.873678348601352,-23.603743519117184,-0.2699348294841677,35.47574351911719,124.49408105275086
J15102148-4451226,11.968,0.778,3.02,11.281,0.76,11.036,0.688,g1510215-445123,1,p,15.17263,-44.85633,10507,0.467,0.449,0.377,3.087,3.232,3.396,2.217,0.5,,,,,,,1,1,1,149.014324209332,-24.83014008790242,-24.214034524362603,-0.6161055635398185,35.250034524362604,112.20362934786145
J15102952-0210072,11.44,0.756,1.49,10.715,0.74,10.383,0.734,g1510295-021007,1,p,15.17487,-2.16867,11430,0.48,0.464,0.458,3.314,3.482,3.552,2.343,1.0,,,,,3.7263,0.1113,1,1,1,162.104666004822,-25.665977578591196,-24.62745746339982,-1.0385201151913748,35.01045746339982,100.4827454661314
J15104835-1825515,10.704,0.855,5.56,9.983,0.86,9.754,0.826,g1510484-182551,1,p,15.1801,-18.43094,4418,0.178,0.183,0.149,3.362,3.492,3.61,2.147,4.0,,,,,5.4001,0.053,1,1,1,62.65777903843426,-24.23087498429187,-23.984355113786368,-0.24651987050550161,33.73835511378637,55.93337467331507
J15104858-0103452,12.953,0.55,6.0,12.369,0.445,11.913,0.556,g1510486-010345,1,p,15.18016,-1.06256,16465,0.423,0.318,0.429,3.144,3.434,3.297,2.361,1.0,,,,,3.3948,0.1439,0,0,0,233.51297688271165,-24.92855510185442,-24.68651788326228,-0.24203721859214156,36.59951788326228,208.88323106284452
J15105568-1128477,10.112,1.102,4.28,9.415,1.079,9.101,1.078,g1510557-112848,1,p,15.18213,-11.48,7656,0.664,0.641,0.64,3.132,3.305,3.374,2.517,0.5,439.0,1.0,2.0,7761.0,4.1297,0.1073,1,1,1,108.58034321372854,-26.077756050458724,-25.1983748554036,-0.8793811950551245,34.2993748554036,72.42274324230614
J15110197-3115342,12.169,0.886,3.16,11.343,0.902,11.031,0.866,g1511020-311534,1,p,15.18388,-31.2595,11604,0.616,0.632,0.596,2.797,2.929,3.043,2.172,4.0,,,,,4.5754,0.0835,1,1,1,164.5724010778613,-25.05078502726792,-24.066383474706452,-0.9844015525614687,35.097383474706454,104.58675657366835
J15111535-1141427,12.449,0.488,3.07,11.646,0.541,11.418,0.507,g1511153-114143,1,p,15.18759,-11.69531,7745,0.05,0.103,0.069,3.426,3.488,3.589,2.131,2.0,439.0,1.0,2.0,7761.0,3.8206,0.1268,1,1,1,109.84257552120266,-23.785853537090915,-23.931856962797514,0.1460034257065992,35.34985696279752,117.4820165733985
J15111714-0952317,11.935,0.812,4.86,11.268,0.778,10.936,0.782,g1511171-095232,1,p,15.18809,-9.87553,9604,0.463,0.429,0.433,2.996,3.177,3.234,2.224,0.5,,,,,5.3153,0.0575,1,1,1,136.20763012338674,-24.735007183539736,-24.237002465420225,-0.4980047181195104,35.173002465420225,108.29302695716895
J15115838-0711276,13.076,0.523,4.94,12.409,0.489,12.244,0.407,g1511584-071128,1,p,15.19955,-7.19106,14519,0.345,0.311,0.229,3.14,3.321,3.463,2.284,0.0,,,,,3.8547,0.0983,1,1,1,205.91405474400793,-24.32442995284369,-24.433870531628422,0.10944057878473146,36.67787053162842,216.557937384615
J15120791-7022508,13.36,0.452,6.0,12.663,0.407,12.217,0.513,g1512080-702251,1,p,15.20221,-70.38081,11496,0.178,0.133,0.239,3.155,3.37,3.261,2.27,1.0,,,,,17.1832,0.0056,1,1,1,163.04070344631967,-23.844480202245634,-24.387934649513177,0.5434544472675427,36.604934649513176,209.4049434461073
J15123878-2308266,13.837,0.347,2.81,13.254,0.187,12.774,0.347,g1512388-230827,1,,15.21078,-23.14075,14606,0.172,0.012,0.172,3.205,3.598,3.378,2.213,2.0,,,,,3.738,0.17,0,0,0,207.14792228052758,-23.807402908141945,-24.20090998661539,0.39350707847344424,36.97490998661539,248.30301748684178
J15124151-0148293,13.456,0.519,1.44,12.744,0.508,12.358,0.479,g1512415-014829,1,p,15.21153,-1.80811,12956,0.294,0.283,0.254,3.006,3.152,3.28,2.243,1.5,,,,,11.1604,0.0125,1,1,1,183.74698624308607,-23.963101123305485,-24.299344019719488,0.33624289641400296,36.65734401971949,214.52050168288324
J15130093-0804389,14.251,0.134,2.46,13.572,0.141,12.756,0.373,g1513009-080439,1,p,15.21692,-8.07747,10980,-0.159,-0.152,0.08,3.427,3.532,3.322,2.223,1.0,,,,,4.7265,0.1063,0,0,0,155.72259254006522,-23.205758127185153,-24.23372133098342,1.0279632037982687,36.98972133098342,250.00245084020918
J15131063-0401334,12.222,0.428,5.35,11.493,0.399,11.215,0.368,g1513106-040134,1,,15.21962,-4.02603,9629,0.08,0.051,0.02,3.653,3.847,3.952,2.491,2.0,,,,,6.0539,0.0452,1,1,1,136.56218976031766,-24.46165236014374,-25.11306536004671,0.6514129999029699,36.32806536004671,184.3372363098367
J15133214-3912551,10.445,1.054,1.98,9.773,1.039,9.533,1.028,g1513322-391255,1,p,15.2256,-39.21536,4966,0.427,0.412,0.401,3.074,3.223,3.296,2.153,4.0,,,,,2.4082,0.2639,1,1,1,70.42972627996028,-24.705780002707513,-24.00404192040719,-0.7017380823003236,33.53704192040719,50.981004004449645
J15133468-0034492,13.368,0.488,2.56,12.671,0.406,12.276,0.412,g1513347-003449,1,,15.2263,-0.58036,16220,0.355,0.273,0.279,3.099,3.389,3.44,2.241,1.0,,,,,3.5666,0.1215,0,0,0,230.03829244078852,-24.533000675990472,-24.292781750845883,-0.24021892514458898,36.568781750845886,205.9474173697819
J15133548-0034362,13.43,0.532,6.0,12.617,0.584,12.408,0.48,g1513355-003436,1,p,15.22652,-0.57675,16370,0.403,0.455,0.351,2.988,3.055,3.251,2.236,0.0,,,,,3.604,0.1201,0,0,0,232.1656502623741,-24.420989823674496,-24.276376078661865,-0.1446137450126308,36.68437607866186,217.20769941444073
J15134569-1416112,9.14,1.38,5.75,8.469,1.355,8.177,1.366,g1513457-141611,1,p,15.22937,-14.26983,2136,0.391,0.366,0.377,2.937,3.104,3.164,2.16,4.0,,,,,,,1,1,1,30.293575379378808,-24.22975266839738,-24.027009861464812,-0.2027428069325694,32.20400986146481,27.593193868858908
J15134622-4343365,12.178,0.676,6.0,11.43,0.666,11.217,0.591,g1513462-434337,1,p,15.2295,-43.72683,11734,0.41,0.4,0.325,3.199,3.358,3.513,2.241,0.0,,,,,,,1,1,1,166.41611118990213,-24.88897684601635,-24.292781750845883,-0.5961950951704686,35.50978175084588,126.46092384340496
J15134739-4455265,13.457,0.429,3.06,12.696,0.387,12.358,0.37,g1513474-445527,1,,15.22983,-44.92403,16409,0.301,0.259,0.242,3.237,3.452,3.514,2.217,2.0,,,,,,,0,0,0,232.71876329598638,-24.47615700168066,-24.214034524362603,-0.2621224773180586,36.57203452436261,206.25614903676328
J15135321-3848251,12.492,0.627,4.88,11.625,0.739,11.433,0.686,g1513532-384825,1,p,15.23145,-38.80695,11352,0.348,0.46,0.407,3.15,3.119,3.228,2.228,1.0,,,,,2.7028,0.2201,1,1,1,160.99843993759748,-24.601108338861874,-24.25012700316744,-0.3509813356944349,35.68312700316744,136.96998261362808
J15135348-2135462,13.256,0.673,4.59,12.556,0.647,12.089,0.715,g1513535-213546,1,p,15.23153,-21.59617,14216,0.498,0.472,0.54,2.787,2.959,2.917,2.185,1.0,1263.0,4.0,3.0,14614.0,1.2773,0.9955,1,1,1,201.61679194440504,-24.43363350060101,-24.109038222384896,-0.32459527821611545,36.198038222384895,173.62315528822208
J15140013-2131260,12.413,0.711,5.55,11.585,0.759,11.308,0.738,g1514001-213126,1,p,15.23337,-21.524,14845,0.536,0.584,0.563,3.051,3.124,3.184,2.431,0.0,1263.0,4.0,3.0,14614.0,1.651,0.5669,1,1,1,210.53751240958726,-25.308647436275105,-24.916197293838515,-0.3924501424365907,36.224197293838515,175.72739002761654
J15140456-2208200,12.318,0.781,5.74,11.801,0.656,11.447,0.618,g1514046-220820,1,p,15.2346,-22.13883,15025,0.617,0.492,0.454,2.947,3.244,3.367,2.335,0.0,,,,,1.7558,0.5162,1,1,1,213.09034179549,-25.195818829988674,-24.601208387905395,-0.5946104420832796,36.04820838790539,162.04725458333604
J15141395-0345078,12.235,0.859,2.53,11.672,0.778,11.362,0.769,g1514140-034508,1,p,15.23721,-3.75217,11306,0.578,0.497,0.488,2.796,3.027,3.093,2.072,4.0,,,,,2.2241,0.3497,1,1,1,160.3460502056446,-24.66329133223529,-23.73827003102612,-0.9250213012091706,35.10027003102612,104.72587706486063
J15141418-2312340,13.447,0.302,3.92,12.693,0.319,12.308,0.323,g1514142-231234,1,p,15.23728,-23.2093,14964,0.137,0.154,0.158,3.456,3.562,3.614,2.312,1.0,,,,,3.6195,0.1292,1,1,1,212.22521628137852,-24.325984924245624,-24.525742295858915,0.1997573716132912,36.83374229585891,232.67432312237233
J15142471-2129480,11.657,1.03,6.0,11.154,0.831,10.698,0.914,g1514247-212948,1,,15.2402,-21.49672,14815,0.855,0.656,0.739,2.717,3.154,3.077,2.373,1.0,1263.0,4.0,3.0,14614.0,1.7327,0.5049,1,1,1,210.11204084527017,-25.914254705695136,-24.72589149650392,-1.1883632091912162,35.42389149650392,121.55653147089564
J15144710-0932171,12.134,0.498,4.04,11.388,0.516,11.098,0.511,g1514471-093217,1,p,15.24641,-9.53817,5612,-0.077,-0.059,-0.064,3.518,3.629,3.707,2.25,0.5,,,,,16.9143,0.0056,1,1,1,79.59154729825556,-23.4063347383964,-24.32231196077711,0.915977222380711,35.42031196077711,121.35631823693477
J15144894-0829061,13.062,0.403,6.0,12.57,0.214,12.301,0.144,g1514489-082906,1,p,15.24692,-8.48506,14965,0.238,0.049,-0.021,3.39,3.81,3.967,2.37,0.0,,,,,4.8403,0.0715,1,1,1,212.23939866685575,-24.333130032495838,-24.71604809319351,0.38291806069767276,37.01704809319351,253.16847095857767
J15150115-1434437,11.471,0.823,5.14,10.716,0.824,10.435,0.815,g1515011-143444,1,p,15.25032,-14.57889,7680,0.376,0.377,0.368,3.153,3.298,3.369,2.174,0.0,418.0,4.0,1.0,7602.0,2.4209,0.2321,1,1,1,108.92072046518224,-24.750552526772346,-24.072945743580057,-0.6776067831922887,34.50794574358006,79.72401252721131
J15150615-3704445,12.826,0.536,4.57,12.122,0.492,11.885,0.438,g1515062-370445,1,p,15.25172,-37.07903,11893,0.277,0.233,0.179,3.208,3.421,3.546,2.413,1.5,952.0,5.0,2.0,11924.0,2.9156,0.193,1,1,1,168.67111048078286,-24.250203521031303,-24.857136873976053,0.6069333529447505,36.74213687397605,223.06291577376655
J15150818-4321380,11.969,0.572,4.76,11.205,0.554,10.891,0.547,g1515082-432138,1,p,15.25228,-43.36053,9575,0.222,0.204,0.197,3.465,3.652,3.724,2.278,1.0,,,,,14.3507,0.0097,1,1,1,135.79634094454687,-24.773440339818087,-24.414183725007604,-0.35925661481048365,35.3051837250076,115.0897760549967
J15151295-0207097,13.784,0.551,3.13,13.112,0.547,12.653,0.64,g1515130-020710,1,,15.2536,-2.11939,10164,0.226,0.222,0.315,2.805,2.919,2.842,2.095,3.0,,,,,5.6115,0.0526,0,0,0,144.14976599063962,-23.141069708506446,-23.813736123072594,0.6726664145661481,36.46673612307259,196.49306389787174
J15151299-1252467,12.18,0.716,6.0,11.454,0.691,11.206,0.659,g1515130-125247,1,p,15.25361,-12.87964,7680,0.273,0.248,0.216,3.083,3.269,3.372,2.26,2.0,,,,,2.4483,0.235,1,1,1,108.92072046518224,-23.97955252677235,-24.355123305145142,0.3755707783727935,35.561123305145145,129.48655036230852
J15151817-1224317,13.09,0.451,6.0,12.144,0.585,11.84,0.61,g1515182-122432,1,p,15.25505,-12.40878,7830,0.017,0.151,0.176,3.249,3.205,3.216,2.101,0.5,,,,,2.9905,0.1589,1,1,1,111.04807828676783,-23.387555236904504,-23.833422929693416,0.44586769278891225,35.673422929693416,136.35924437090935
J15153096-2153002,13.255,0.415,5.35,12.674,0.287,12.304,0.289,g1515310-215300,1,p,15.2586,-21.88333,14303,0.231,0.103,0.105,3.296,3.626,3.68,2.225,0.0,,,,,1.2266,1.102,1,1,1,202.8506594809247,-24.231882119813775,-24.24028359985703,0.00840148004325414,36.54428359985703,203.63701389200585
J15153172-4353259,11.911,0.729,3.33,11.181,0.738,11.013,0.671,g1515317-435326,1,p,15.25881,-43.89053,5317,0.131,0.14,0.073,3.152,3.272,3.424,2.073,2.0,,,,,,,1,1,1,75.40774358247057,-23.37407972818568,-23.741551165462923,0.3674714372772421,34.75455116546292,89.31208601951988
J15153506-2153592,13.259,0.393,6.0,12.434,0.451,12.197,0.393,g1515351-215359,1,p,15.25974,-21.89975,14093,0.203,0.261,0.203,3.337,3.393,3.514,2.274,2.0,,,,,1.2646,1.0053,1,1,1,199.87235853070484,-24.306763686257526,-24.40105918726039,0.09429550100286477,36.59805918726039,208.74295996624647
J15154537-3828501,13.078,0.444,2.4,12.348,0.438,12.051,0.449,g1515454-382850,1,p,15.2626,-38.48058,11500,0.181,0.175,0.186,3.286,3.436,3.455,2.17,2.0,988.0,5.0,2.0,11815.0,2.4476,0.2739,1,1,1,163.0974329882286,-24.011235628382845,-24.059821205832847,0.048585577450001693,36.11082120583285,166.78778501106493
J15155036-3909008,12.575,0.632,6.0,11.922,0.603,11.769,0.474,g1515504-390901,1,p,15.264,-39.15025,8292,0.222,0.193,0.064,3.089,3.256,3.514,2.178,2.5,,,,,2.0833,0.3667,1,1,1,117.60034037725144,-23.583042893723903,-24.08607028132727,0.5030273876033675,35.85507028132727,148.25660687281712
J15155373-0915401,12.85,0.56,4.5,12.034,0.651,11.617,0.689,g1515537-091540,1,p,15.26493,-9.26122,7768,0.122,0.213,0.251,3.115,3.109,3.143,2.035,1.0,,,,,3.6087,0.1153,0,0,0,110.16877038717911,-23.593292511114527,-23.616868056864398,0.023575545749871196,35.233868056864395,111.37138265329726
J15155892-0801291,12.814,0.673,2.62,11.885,0.756,11.858,0.562,g1515589-080129,1,p,15.26637,-8.02475,14963,0.507,0.59,0.396,2.952,3.002,3.31,2.099,3.0,,,,,4.8633,0.0687,1,1,1,212.21103389590127,-24.77583980629793,-23.82686066081981,-0.9489791454781198,35.68486066081981,137.0793802158441
J15160189-0829541,13.419,0.496,5.25,12.694,0.482,12.289,0.619,g1516019-082954,1,p,15.26719,-8.49839,14843,0.327,0.313,0.45,3.062,3.225,3.022,2.312,0.5,,,,,4.6043,0.079,1,1,1,210.5091476386328,-24.327354863867022,-24.525742295858915,0.19838743199189324,36.81474229585891,230.64734467984783
J15160295-0637381,13.555,0.402,2.7,12.899,0.314,12.706,0.238,g1516030-063738,1,,15.26749,-6.62719,11725,0.136,0.048,-0.028,3.173,3.459,3.613,2.137,2.0,,,,,3.3323,0.1861,1,0,0,166.288469720607,-23.398310683550392,-23.951543769418336,0.5532330858679444,36.65754376941834,214.54023593156424
J15161274-4403377,13.446,0.279,3.07,12.661,0.304,12.451,0.229,g1516128-440338,1,p,15.27021,-44.06042,11881,0.019,0.044,-0.031,3.491,3.593,3.745,2.057,0.0,,,,,,,1,1,1,168.50092185505602,-23.682011406021026,-23.68905301447407,0.00704160845304358,36.14005301447407,169.04822026861385
J15162308-0018056,13.403,0.476,5.1,12.666,0.462,12.209,0.582,g1516231-001805,1,p,15.27308,-0.3015,15557,0.326,0.312,0.432,3.104,3.275,3.125,2.297,0.5,,,,,4.4234,0.0968,1,1,1,220.6353708693802,-24.509375685171968,-24.47652527930687,-0.0328504058650978,36.68552527930687,217.3226818983621
J15162371-3710247,12.794,0.631,5.07,12.181,0.538,11.916,0.469,g1516237-371025,1,p,15.27325,-37.1735,11591,0.372,0.279,0.21,3.027,3.304,3.47,2.096,1.0,952.0,5.0,2.0,11924.0,2.6232,0.2409,1,1,1,164.3880300666572,-24.163350955762894,-23.8170172575094,-0.34633369825349547,35.7330172575094,140.15333986853304
J15162665-3811585,12.93,0.64,4.65,12.292,0.571,12.026,0.519,g1516266-381158,1,,15.27406,-38.19955,11710,0.377,0.308,0.256,2.957,3.195,3.327,2.248,1.0,988.0,5.0,2.0,11815.0,2.4231,0.2794,1,1,1,166.07573393844842,-24.075530901976606,-24.315749691903505,0.2402187899268995,36.3417496919035,185.50257322967502
J15163199-2045505,13.788,0.297,5.6,12.909,0.413,12.607,0.4,g1516320-204550,1,,15.27556,-20.76397,15022,0.133,0.249,0.236,3.327,3.286,3.339,2.374,0.0,,,,,2.4801,0.3009,0,0,0,213.04779463905828,-24.035385214835735,-24.729172630940724,0.6937874161049891,37.33617263094072,293.2476403403675
J15163602-7135139,12.307,0.412,3.07,11.632,0.399,11.303,0.414,g1516360-713514,1,p,15.27668,-71.5872,11671,0.144,0.131,0.146,3.659,3.8,3.825,2.286,1.0,,,,,16.8829,0.0078,1,1,1,165.52262090483617,-24.791286771912617,-24.44043280050203,-0.3508539714105865,35.743432800502035,140.8272050583628
J15163909-3548138,13.023,0.511,5.83,12.322,0.481,12.028,0.47,g1516391-354814,1,,15.27753,-35.80386,14650,0.337,0.307,0.296,3.215,3.391,3.435,2.366,0.0,,,,,4.5873,0.0669,1,1,1,207.77194724152602,-24.559934550065428,-24.702923555446297,0.14298900538086912,36.730923555446296,221.9140048230025
J15164204-1907005,13.602,0.422,6.0,12.784,0.409,12.413,0.382,g1516420-190701,1,,15.27834,-19.11686,15202,0.263,0.25,0.223,3.151,3.345,3.452,2.23,0.0,,,,,2.7553,0.2304,1,1,1,215.60062402496098,-24.255250067596812,-24.256689272041044,0.0014392044442317342,36.66968927204104,215.7435667699249
J15164219-3648085,10.847,0.787,5.54,10.14,0.77,9.881,0.758,g1516422-364809,1,p,15.27839,-36.80242,4396,0.108,0.091,0.079,3.445,3.612,3.697,2.328,2.0,,,,,1.8461,0.467,1,1,1,62.34576655793504,-24.093034845372053,-24.57824044684777,0.485205601475716,34.45924044684777,77.95573836699282
J15170305-2227520,12.394,0.828,6.0,12.101,0.546,11.482,0.73,g1517031-222752,1,p,15.28418,-22.46442,14061,0.637,0.355,0.539,2.809,3.334,3.125,2.361,0.0,,,,,2.5093,0.2454,1,1,1,199.41852219543327,-25.016827467814153,-24.68651788326228,-0.3303095845518733,36.16851788326228,171.27878622618314
J15171222-0301243,12.837,0.62,6.0,12.189,0.534,11.798,0.644,g1517122-030124,1,p,15.28673,-3.02333,11271,0.338,0.252,0.362,3.037,3.311,3.17,2.178,2.0,,,,,2.8119,0.2164,1,1,1,159.84966671394128,-24.22055867553002,-24.08607028132727,-0.1344883942027515,35.88407028132727,150.24985316997495
J15171263-3243367,12.423,0.592,6.0,11.569,0.629,11.44,0.49,g1517126-324337,1,p,15.28684,-32.72689,11775,0.328,0.365,0.226,3.319,3.408,3.647,2.282,1.0,,,,,4.1701,0.0889,1,1,1,166.99758899446886,-24.67355100561946,-24.427308262754817,-0.24624274286464143,35.86730826275482,149.09451017754475
J15171268-1112533,12.899,0.697,5.34,12.319,0.607,11.789,0.708,g1517127-111253,1,p,15.28686,-11.21483,10405,0.382,0.292,0.393,2.848,3.105,3.043,2.163,1.0,,,,,7.2474,0.037,1,1,1,147.5677208906538,-24.055956849353016,-24.03685326477522,-0.019103584577795374,35.82585326477522,146.27518395675042
J15171471-4452566,13.068,0.396,3.94,12.226,0.401,11.631,0.61,g1517147-445257,1,p,15.28743,-44.88239,9840,0.057,0.062,0.271,3.417,3.575,3.318,2.333,1.0,,,,,,,1,1,1,139.55467309601474,-24.092721918771495,-24.594646119031786,0.5019242002602908,36.225646119031786,175.8446759865272
J15172294-1958589,12.961,0.651,5.04,12.26,0.642,11.941,0.61,g1517229-195859,1,,15.2897,-19.98311,15861,0.509,0.5,0.468,2.954,3.092,3.186,2.257,2.0,,,,,2.5212,0.2455,1,1,1,224.94681605446036,-24.819399252238657,-24.345279901834736,-0.47411935040392095,36.28627990183474,180.8239618376968
J15174849-0125343,13.033,0.414,5.57,12.242,0.457,12.124,0.336,g1517485-012534,1,p,15.29681,-1.42617,11329,0.134,0.177,0.056,3.366,3.441,3.654,2.302,0.0,,,,,4.8138,0.0667,1,1,1,160.67224507162103,-23.905704310596946,-24.492930951490884,0.5872266408939382,36.616930951490886,210.56500273591035
J15174946-4330056,11.077,0.733,3.01,10.285,0.723,9.973,0.697,g1517495-433006,1,p,15.29707,-43.50158,5435,0.144,0.134,0.108,3.479,3.661,3.788,2.299,2.0,,,,,3.1009,0.2018,1,1,1,77.08126506878456,-24.461744168726355,-24.483087548180475,0.02134337945411957,34.45608754818048,77.84263161402909
J15175148-1904076,12.545,0.7,6.0,12.001,0.563,11.618,0.582,g1517515-190407,1,p,15.29763,-19.06872,15860,0.558,0.421,0.44,3.02,3.352,3.37,2.354,0.0,,,,,3.0958,0.173,1,1,1,224.9326336689831,-25.14226234152271,-24.663549942204657,-0.4787123993180522,36.281549942204656,180.4305148825395
J15175902-1619154,11.324,0.96,1.83,10.4,0.971,10.158,0.867,g1517590-161916,1,p,15.29973,-16.32097,7466,0.506,0.517,0.413,2.924,3.121,3.37,2.157,4.0,,,,,2.9856,0.2006,0,0,0,105.88568997305346,-24.96618635456622,-24.017166458154403,-0.9490198964118157,34.1751664581544,68.39640757781488
J15181047-7209033,12.692,0.561,4.02,11.75,0.716,11.285,0.829,g1518105-720903,1,p,15.30291,-72.15095,11669,0.293,0.448,0.561,3.21,3.121,3.004,2.213,1.0,,,,,16.1218,0.0067,1,1,1,165.49425613388172,-24.808914625826098,-24.20090998661539,-0.6080046392107086,35.48590998661539,125.07830789692963
J15181811-3214577,12.227,0.903,3.72,11.409,0.884,11.116,0.797,g1518181-321458,1,,15.30503,-32.24944,11684,0.636,0.617,0.53,2.778,2.963,3.163,2.284,2.0,,,,,4.1133,0.096,1,1,1,165.70699191604027,-24.98070416812235,-24.433870531628422,-0.546833636493929,35.54987053162842,128.81727454676096
J15182132-0139127,13.501,0.467,6.0,12.752,0.453,12.112,0.56,g1518213-013913,1,p,15.30593,-1.65358,16395,0.339,0.325,0.432,3.117,3.281,3.221,2.179,0.0,,,,,4.7015,0.0735,0,0,0,232.52020989930506,-24.720303531641708,-24.089351415764074,-0.6309521158776334,36.20135141576407,173.88826856350062
J15182367-0228577,13.247,0.511,4.99,12.538,0.453,12.001,0.601,g1518237-022858,1,p,15.30658,-2.48264,16366,0.382,0.324,0.472,3.134,3.369,3.185,2.226,0.0,,,,,6.7248,0.0355,0,0,0,232.10892072046516,-24.82745916081518,-24.24356473429383,-0.5838944265213506,36.24456473429383,177.38338851008842
J15183578-0346047,12.861,0.509,2.46,12.06,0.545,11.802,0.508,g1518358-034605,1,p,15.30994,-3.76803,12199,0.26,0.296,0.259,3.25,3.342,3.439,2.124,0.0,,,,,5.4726,0.0537,1,1,1,173.01092043681746,-24.388367583151712,-23.908889021739892,-0.47947856141182044,35.71088902173989,138.73236963153835
J15183594-2407119,11.13,0.601,4.1,10.408,0.594,10.164,0.573,g1518360-240712,1,p,15.30999,-24.11994,2516,-0.301,-0.308,-0.329,3.705,3.854,3.957,2.223,2.0,27.0,0.0,1.0,2612.0,14.0151,0.0099,1,1,1,35.68288186072897,-22.598299610480943,-24.23372133098342,1.6354217205024781,34.39772133098342,75.77819671332456
